model,dataset,train_acc,test_acc,coverage,precision,missed,time
nn,lending,0.8379272326350606,0.8465608465608465,0.4417989417989418,0.9740518767654317,False,0.8830287456512451
nn,lending,0.8379272326350606,0.8465608465608465,0.91005291005291,0.49515503396167604,False,0.7100057601928711
nn,lending,0.8379272326350606,0.8465608465608465,0.9109347442680776,0.49467569705057407,False,0.7150051593780518
nn,lending,0.8379272326350606,0.8465608465608465,0.8809523809523809,0.48348347864380903,False,0.6690058708190918
nn,lending,0.8379272326350606,0.8465608465608465,0.4708994708994709,0.9700374350180256,False,0.8990089893341064
nn,lending,0.8379272326350606,0.8465608465608465,0.9109347442680776,0.49467569705057407,False,0.7209999561309814
nn,lending,0.8379272326350606,0.8465608465608465,0.8606701940035273,0.4897540933426835,False,0.726027250289917
nn,lending,0.8379272326350606,0.8465608465608465,0.4479717813051146,0.9744094296376097,False,0.7860324382781982
nn,lending,0.8379272326350606,0.8465608465608465,0.9109347442680776,0.49467569705057407,False,0.686974287033081
nn,lending,0.8379272326350606,0.8465608465608465,0.9126984126984127,0.4946859855585895,False,0.7189948558807373
nn,lending,0.8379272326350606,0.8465608465608465,0.4470899470899471,0.974358955140849,False,0.7650384902954102
nn,lending,0.8379272326350606,0.8465608465608465,0.4038800705467372,0.9716156993097009,False,0.7951457500457764
nn,lending,0.8379272326350606,0.8465608465608465,0.9109347442680776,0.49467569705057407,False,0.7110316753387451
nn,lending,0.8379272326350606,0.8465608465608465,0.4347442680776014,0.9736308118938984,False,0.9650042057037354
nn,lending,0.8379272326350606,0.8465608465608465,0.4479717813051146,0.9744094296376097,False,0.8849973678588867
nn,lending,0.8379272326350606,0.8465608465608465,0.4426807760141093,0.974103566252917,False,0.8170266151428223
nn,lending,0.8379272326350606,0.8465608465608465,0.9021164021164021,0.4887585484969839,False,0.723027229309082
nn,lending,0.8379272326350606,0.8465608465608465,0.91005291005291,0.49515503396167604,False,0.741016149520874
nn,lending,0.8379272326350606,0.8465608465608465,0.4038800705467372,0.9716156993097009,False,0.8290140628814697
nn,lending,0.8379272326350606,0.8465608465608465,0.9126984126984127,0.4946859855585895,False,0.6940057277679443
nn,lending,0.8379272326350606,0.8465608465608465,0.41710758377425045,0.972515835676198,False,0.8200018405914307
