model,dataset,train_acc,test_acc,coverage,precision,missed,time
lr,lending,0.8305402425578832,0.8395061728395061,0.9109347442680776,0.5353339735204843,False,0.8420054912567139
lr,lending,0.8305402425578832,0.8395061728395061,0.46825396825396826,0.9227871765953451,False,0.7130086421966553
lr,lending,0.8305402425578832,0.8395061728395061,0.4382716049382716,0.9517102424203171,False,0.7300009727478027
lr,lending,0.8305402425578832,0.8395061728395061,0.4638447971781305,0.9220532144096347,False,0.7410004138946533
lr,lending,0.8305402425578832,0.8395061728395061,0.91005291005291,0.5348837157472508,False,0.781031608581543
lr,lending,0.8305402425578832,0.8395061728395061,0.49559082892416223,0.9448398408391487,False,0.7129995822906494
lr,lending,0.8305402425578832,0.8395061728395061,0.49029982363315694,0.9244604150276904,False,0.736030101776123
lr,lending,0.8305402425578832,0.8395061728395061,0.8871252204585538,0.5447316049231451,False,0.8440234661102295
lr,lending,0.8305402425578832,0.8395061728395061,0.4894179894179894,0.9243243076698323,False,0.7120316028594971
lr,lending,0.8305402425578832,0.8395061728395061,0.5070546737213404,0.9026086799546317,False,0.7180120944976807
lr,lending,0.8305402425578832,0.8395061728395061,0.8853615520282186,0.544820711704973,False,0.7779760360717773
lr,lending,0.8305402425578832,0.8395061728395061,0.6587301587301587,0.7389558134008593,False,0.8130009174346924
lr,lending,0.8305402425578832,0.8395061728395061,0.4894179894179894,0.9243243076698323,False,0.7509989738464355
lr,lending,0.8305402425578832,0.8395061728395061,0.8818342151675485,0.54399999456,False,0.7789750099182129
lr,lending,0.8305402425578832,0.8395061728395061,0.8756613756613757,0.5458207397198315,False,0.7810263633728027
lr,lending,0.8305402425578832,0.8395061728395061,0.9126984126984127,0.5352656953114425,False,0.788994550704956
lr,lending,0.8305402425578832,0.8395061728395061,0.4691358024691358,0.9248120126915036,False,0.7280313968658447
lr,lending,0.8305402425578832,0.8395061728395061,0.48236331569664903,0.9232175333963888,False,0.7379674911499023
lr,lending,0.8305402425578832,0.8395061728395061,0.9109347442680776,0.5353339735204843,False,0.7510032653808594
lr,lending,0.8305402425578832,0.8395061728395061,0.5070546737213404,0.9026086799546317,False,0.7170305252075195
lr,lending,0.8305402425578832,0.8395061728395061,0.8721340388007055,0.5449949388777053,False,0.845994234085083
lr,lending,0.8305402425578832,0.8395061728395061,0.9126984126984127,0.5352656953114425,False,0.782024621963501
lr,lending,0.8305402425578832,0.8395061728395061,0.8897707231040565,0.5441030669563621,False,0.8339588642120361
lr,lending,0.8305402425578832,0.8395061728395061,0.47883597883597884,0.9244935373021449,False,0.7850260734558105
lr,lending,0.8305402425578832,0.8395061728395061,0.5211640211640212,0.9204737576907994,False,0.7201125621795654
lr,lending,0.8305402425578832,0.8395061728395061,0.8844797178130511,0.5443668938747069,False,0.7999866008758545
lr,lending,0.8305402425578832,0.8395061728395061,0.5070546737213404,0.9026086799546317,False,0.7930252552032471
lr,lending,0.8305402425578832,0.8395061728395061,0.8518518518518519,0.5672877788065448,False,0.8970351219177246
lr,lending,0.8305402425578832,0.8395061728395061,0.47178130511463845,0.9252336275657266,False,0.7319824695587158
lr,lending,0.8305402425578832,0.8395061728395061,0.46649029982363316,0.9243856157961131,False,0.75303053855896
lr,lending,0.8305402425578832,0.8395061728395061,0.9021164021164021,0.5366568862496883,False,0.936969518661499
lr,lending,0.8305402425578832,0.8395061728395061,0.5061728395061729,0.90243900866831,False,0.7649991512298584
lr,lending,0.8305402425578832,0.8395061728395061,0.9126984126984127,0.5352656953114425,False,0.8649983406066895
lr,lending,0.8305402425578832,0.8395061728395061,0.908289241622575,0.5349514511169762,False,0.9350020885467529
lr,lending,0.8305402425578832,0.8395061728395061,0.48148148148148145,0.9432234259482889,False,0.8791253566741943
lr,lending,0.8305402425578832,0.8395061728395061,0.9126984126984127,0.5352656953114425,False,0.9250364303588867
lr,lending,0.8305402425578832,0.8395061728395061,0.4894179894179894,0.9243243076698323,False,0.7895898818969727
lr,lending,0.8305402425578832,0.8395061728395061,0.4964726631393298,0.9200710316150794,False,0.898491382598877
lr,lending,0.8305402425578832,0.8395061728395061,0.4673721340388007,0.9226414920256323,False,0.7830312252044678
lr,lending,0.8305402425578832,0.8395061728395061,0.9029982363315696,0.5361328072643281,False,0.8930015563964844
lr,lending,0.8305402425578832,0.8395061728395061,0.8844797178130511,0.5443668938747069,False,0.9820005893707275
lr,lending,0.8305402425578832,0.8395061728395061,0.9126984126984127,0.5352656953114425,False,0.8139994144439697
lr,lending,0.8305402425578832,0.8395061728395061,0.4894179894179894,0.9243243076698323,False,0.7319986820220947
lr,lending,0.8305402425578832,0.8395061728395061,0.9056437389770723,0.5335929840935445,False,0.8780012130737305
lr,lending,0.8305402425578832,0.8395061728395061,0.48500881834215165,0.899999983636364,False,0.7539985179901123
lr,lending,0.8305402425578832,0.8395061728395061,0.5194003527336861,0.9202037195211593,False,0.8869979381561279
lr,lending,0.8305402425578832,0.8395061728395061,0.4435626102292769,0.9284294050014035,False,0.7839617729187012
lr,lending,0.8305402425578832,0.8395061728395061,0.47442680776014107,0.9256505404154175,False,0.7779922485351562
lr,lending,0.8305402425578832,0.8395061728395061,0.5141093474426808,0.9193824885183107,False,0.8400008678436279
lr,lending,0.8305402425578832,0.8395061728395061,0.4673721340388007,0.9226414920256323,False,0.7765083312988281
lr,lending,0.8305402425578832,0.8395061728395061,0.9126984126984127,0.5352656953114425,False,0.9241228103637695
lr,lending,0.8305402425578832,0.8395061728395061,0.5185185185185185,0.9200680115634692,False,0.836000919342041
lr,lending,0.8305402425578832,0.8395061728395061,0.8844797178130511,0.5443668938747069,False,0.8740005493164062
lr,lending,0.8305402425578832,0.8395061728395061,0.49029982363315694,0.9244604150276904,False,0.7609999179840088
lr,lending,0.8305402425578832,0.8395061728395061,0.8871252204585538,0.5447316049231451,False,0.8989989757537842
lr,lending,0.8305402425578832,0.8395061728395061,0.8783068783068783,0.5451807174178643,False,0.9578549861907959
lr,lending,0.8305402425578832,0.8395061728395061,0.49029982363315694,0.9244604150276904,False,0.7660415172576904
lr,lending,0.8305402425578832,0.8395061728395061,0.4435626102292769,0.9284294050014035,False,0.6980016231536865
lr,lending,0.8305402425578832,0.8395061728395061,0.8871252204585538,0.5447316049231451,False,0.8989911079406738
lr,lending,0.8305402425578832,0.8395061728395061,0.5202821869488536,0.9203389674518819,False,0.8509995937347412
lr,lending,0.8305402425578832,0.8395061728395061,0.4012345679012346,0.9890109672744843,False,1.2139995098114014
