model,dataset,train_acc,test_acc,coverage,precision,missed,time
nn,adult,0.8401412776412777,0.8343313373253493,0.302425544980043,0.5187817206215054,False,0.8580117225646973
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9120028018951416
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8779981136322021
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.9389743804931641
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8974921703338623
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.8539507389068604
nn,adult,0.8401412776412777,0.8343313373253493,0.907583665950261,0.8396481703665487,False,0.9329841136932373
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8369982242584229
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8220014572143555
nn,adult,0.8401412776412777,0.8343313373253493,0.7795517347252072,0.23237494985279655,False,0.8179512023925781
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.7950012683868408
nn,adult,0.8401412776412777,0.8343313373253493,0.45563401903592265,0.36455525360811825,False,0.8520009517669678
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.9049999713897705
nn,adult,0.8401412776412777,0.8343313373253493,0.6745471292600552,0.2567136993322089,False,0.8179726600646973
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8769652843475342
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9320006370544434
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.9660029411315918
nn,adult,0.8401412776412777,0.8343313373253493,0.30365366902057106,0.5166835134814609,False,0.8119978904724121
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8379974365234375
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9540011882781982
nn,adult,0.8401412776412777,0.8343313373253493,0.8910039914031317,0.8428669853795072,False,0.8175008296966553
nn,adult,0.8401412776412777,0.8343313373253493,0.6902057107767885,0.26067615542403844,False,0.8139989376068115
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.8429510593414307
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.9090001583099365
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.9199569225311279
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8340017795562744
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9549503326416016
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.843968391418457
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8969724178314209
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8580002784729004
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.8410003185272217
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8759996891021729
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8620014190673828
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8230109214782715
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8320024013519287
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8740029335021973
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.9249992370605469
nn,adult,0.8401412776412777,0.8343313373253493,0.9247774025176543,0.8389774208533286,False,1.0100021362304688
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9004707336425781
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8859701156616211
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.836970329284668
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8309681415557861
nn,adult,0.8401412776412777,0.8343313373253493,0.8842493091802271,0.8496527748275945,False,0.840998649597168
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.863304853439331
nn,adult,0.8401412776412777,0.8343313373253493,0.38747313478661344,0.43185419626106025,False,0.812946081161499
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8250024318695068
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9139719009399414
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8910002708435059
nn,adult,0.8401412776412777,0.8343313373253493,0.8842493091802271,0.8496527748275945,False,0.880969762802124
nn,adult,0.8401412776412777,0.8343313373253493,0.8910039914031317,0.8428669853795072,False,0.8259732723236084
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8919999599456787
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.889000415802002
nn,adult,0.8401412776412777,0.8343313373253493,0.8842493091802271,0.8496527748275945,False,0.8629999160766602
nn,adult,0.8401412776412777,0.8343313373253493,0.8860914952410194,0.8499653470202171,False,0.903972864151001
nn,adult,0.8401412776412777,0.8343313373253493,0.8842493091802271,0.8496527748275945,False,0.8750014305114746
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8569636344909668
nn,adult,0.8401412776412777,0.8343313373253493,0.6561252686521338,0.26111370958767566,False,0.8059878349304199
nn,adult,0.8401412776412777,0.8343313373253493,0.3199263125575683,0.5134356956484099,False,0.813969612121582
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8399989604949951
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8379702568054199
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8169467449188232
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8129992485046387
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.8189716339111328
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8039734363555908
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8270015716552734
nn,adult,0.8401412776412777,0.8343313373253493,0.8633712004912496,0.86628733689087,False,0.9140009880065918
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8219935894012451
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.8279726505279541
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8269665241241455
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.805966854095459
nn,adult,0.8401412776412777,0.8343313373253493,0.8916180534233957,0.842975203708763,False,0.8119990825653076
nn,adult,0.8401412776412777,0.8343313373253493,0.8842493091802271,0.8496527748275945,False,0.8170013427734375
nn,adult,0.8401412776412777,0.8343313373253493,0.880257906048511,0.861178929678483,False,1.035203456878662
nn,adult,0.8401412776412777,0.8343313373253493,0.8842493091802271,0.8496527748275945,False,0.8190021514892578
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8840012550354004
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8580014705657959
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.9180004596710205
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9269993305206299
nn,adult,0.8401412776412777,0.8343313373253493,0.2790911882100092,0.529152909470265,False,0.8090016841888428
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8489654064178467
nn,adult,0.8401412776412777,0.8343313373253493,0.9253914645379183,0.839084270606887,False,0.8809642791748047
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8269999027252197
nn,adult,0.8401412776412777,0.8343313373253493,0.381332514583973,0.4307568403320705,False,0.8169722557067871
nn,adult,0.8401412776412777,0.8343313373253493,0.5793675161191281,0.28616851994611275,False,0.891979455947876
nn,adult,0.8401412776412777,0.8343313373253493,0.8200798280626344,0.22650692539682918,False,0.8099644184112549
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8299710750579834
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8559894561767578
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.8480000495910645
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8609750270843506
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8229568004608154
nn,adult,0.8401412776412777,0.8343313373253493,0.8839422781700952,0.8496005527974971,False,0.8089468479156494
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8279669284820557
nn,adult,0.8401412776412777,0.8343313373253493,0.9109610070617132,0.8392315441886364,False,0.9349977970123291
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8339996337890625
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8809652328491211
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8179750442504883
nn,adult,0.8401412776412777,0.8343313373253493,0.893460239484188,0.8432989661742303,False,0.8359992504119873
nn,adult,0.8401412776412777,0.8343313373253493,0.6555112066318698,0.2613583125931695,False,0.8079650402069092
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.8889641761779785
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8209877014160156
nn,adult,0.8401412776412777,0.8343313373253493,0.9250844335277864,0.8393627585816038,False,0.8229868412017822
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8170032501220703
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8249759674072266
nn,adult,0.8401412776412777,0.8343313373253493,0.30365366902057106,0.5166835134814609,False,0.8150010108947754
nn,adult,0.8401412776412777,0.8343313373253493,0.8910039914031317,0.8428669853795072,False,0.8749687671661377
nn,adult,0.8401412776412777,0.8343313373253493,0.6349401289530242,0.29255319007469444,False,0.8050012588500977
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.9149858951568604
nn,adult,0.8401412776412777,0.8343313373253493,0.9226281854467301,0.8389351053612808,False,0.9211504459381104
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8179998397827148
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8739454746246338
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8359682559967041
nn,adult,0.8401412776412777,0.8343313373253493,0.6745471292600552,0.2567136993322089,False,0.8029658794403076
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8064703941345215
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8419961929321289
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8999724388122559
nn,adult,0.8401412776412777,0.8343313373253493,0.9232422474669941,0.8390422319952037,False,0.8909742832183838
