model,dataset,train_acc,test_acc,coverage,precision,missed,time
lr,recidivism,0.6510014399790548,0.6659685863874345,0.19267015706806281,0.5978260544659753,False,0.13900065422058105
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0020942408376963353,0.0,False,0.34603214263916016
lr,recidivism,0.6510014399790548,0.6659685863874345,0.35602094240837695,0.9941176178200701,False,0.12403249740600586
lr,recidivism,0.6510014399790548,0.6659685863874345,0.7539267015706806,0.7833333224537039,False,0.14003539085388184
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0020942408376963353,0.0,False,0.32302284240722656
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0020942408376963353,0.0,False,0.38301515579223633
lr,recidivism,0.6510014399790548,0.6659685863874345,0.016753926701570682,0.9999993750003906,False,0.10902023315429688
lr,recidivism,0.6510014399790548,0.6659685863874345,0.43455497382198954,0.9301204595151698,False,0.126997709274292
lr,recidivism,0.6510014399790548,0.6659685863874345,0.007329842931937173,0.0,False,0.36002135276794434
lr,recidivism,0.6510014399790548,0.6659685863874345,0.10052356020942409,0.7083332595486188,False,0.15703272819519043
lr,recidivism,0.6510014399790548,0.6659685863874345,0.9256544502617801,0.8088235202621774,False,0.1260385513305664
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0010471204188481676,0.0,False,0.3490264415740967
lr,recidivism,0.6510014399790548,0.6659685863874345,0.5204188481675392,0.8832997810201252,False,0.10303330421447754
lr,recidivism,0.6510014399790548,0.6659685863874345,0.3424083769633508,0.7003057889814744,False,0.12403011322021484
lr,recidivism,0.6510014399790548,0.6659685863874345,0.9256544502617801,0.8088235202621774,False,0.11903238296508789
lr,recidivism,0.6510014399790548,0.6659685863874345,0.005235602094240838,0.7999984000032001,False,0.15803241729736328
lr,recidivism,0.6510014399790548,0.6659685863874345,0.5853403141361256,0.9463327201013825,False,0.13503384590148926
lr,recidivism,0.6510014399790548,0.6659685863874345,0.09109947643979058,0.9999998850574845,False,0.09903216361999512
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0010471204188481676,0.0,False,0.2330007553100586
lr,recidivism,0.6510014399790548,0.6659685863874345,0.7539267015706806,0.7833333224537039,False,0.11899876594543457
lr,recidivism,0.6510014399790548,0.6659685863874345,0.008376963350785341,0.7499990625011719,False,0.35503149032592773
lr,recidivism,0.6510014399790548,0.6659685863874345,0.35602094240837695,0.9941176178200701,False,0.16103792190551758
lr,recidivism,0.6510014399790548,0.6659685863874345,0.020942408376963352,0.899999550000225,False,0.12403249740600586
lr,recidivism,0.6510014399790548,0.6659685863874345,0.5853403141361256,0.9463327201013825,False,0.10703229904174805
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0010471204188481676,0.0,False,0.3630242347717285
lr,recidivism,0.6510014399790548,0.6659685863874345,0.018848167539267015,0.9444439197533779,False,0.1249995231628418
lr,recidivism,0.6510014399790548,0.6659685863874345,0.04502617801047121,0.0465116170903216,False,0.24099993705749512
lr,recidivism,0.6510014399790548,0.6659685863874345,0.225130890052356,0.7999999627906994,False,0.14400029182434082
lr,recidivism,0.6510014399790548,0.6659685863874345,0.028272251308900525,0.0,False,0.21899938583374023
lr,recidivism,0.6510014399790548,0.6659685863874345,0.9256544502617801,0.8088235202621774,False,0.10800051689147949
lr,recidivism,0.6510014399790548,0.6659685863874345,0.18952879581151832,0.9447513290192636,False,0.1490006446838379
lr,recidivism,0.6510014399790548,0.6659685863874345,0.019895287958115182,0.0,False,0.4159996509552002
lr,recidivism,0.6510014399790548,0.6659685863874345,0.027225130890052355,0.23076914201186846,False,0.15803170204162598
lr,recidivism,0.6510014399790548,0.6659685863874345,0.5204188481675392,0.8832997810201252,False,0.09500360488891602
lr,recidivism,0.6510014399790548,0.6659685863874345,0.016753926701570682,0.24999984375009765,False,0.15799951553344727
lr,recidivism,0.6510014399790548,0.6659685863874345,0.7539267015706806,0.7833333224537039,False,0.12998270988464355
lr,recidivism,0.6510014399790548,0.6659685863874345,0.04293193717277487,0.8536583283760174,False,0.1250002384185791
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0010471204188481676,0.9999900000999989,False,0.29097747802734375
lr,recidivism,0.6510014399790548,0.6659685863874345,0.0020942408376963353,0.0,False,0.45300960540771484
lr,recidivism,0.6510014399790548,0.6659685863874345,0.5204188481675392,0.8832997810201252,False,0.13800525665283203
